AGE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,judge,NEWEDUC,NEWRACE,MONSEX,OFFICE,PRISTOT,PROBATN,SENTDATE,SENTMON,SENTYR
41,14,3,0,0,Jose L. Linares,6,6,0,2,27,0,,11,2015
33,14,1,1,0,Jose L. Linares,5,3,0,2,0,0,,9,2016
25,14,1,1,13,Jose L. Linares,1,3,0,2,72,0,,6,2016
40,14,1,1,1,Jose L. Linares,5,1,0,2,78,0,,11,2015
59,14,1,1,7,Jose L. Linares,3,2,0,2,0,36,,2,2016
51,14,1,1,1,Jose L. Linares,3,1,0,2,0,36,,4,2015
31,14,1,1,12,Jose L. Linares,3,2,0,2,120,0,,5,2017
60,14,1,1,1,Jose L. Linares,6,1,0,2,6,0,,10,2016
42,14,1,1,7,Jose L. Linares,3,2,0,2,0,24,,2,2015
80,14,1,1,0,Jose L. Linares,1,2,0,2,24,0,,7,2017
60,14,1,1,3,Jose L. Linares,3,1,0,2,51,0,,3,2016
32,14,1,1,16,Jose L. Linares,3,2,0,2,18,0,,6,2015
47,14,3,1,7,Jose L. Linares,5,2,0,2,66,0,,12,2015
49,14,1,1,3,Jose L. Linares,3,1,0,2,10,0,,1,2016
27,14,1,0,0,Jose L. Linares,5,6,0,2,27,0,,7,2016
31,14,1,1,20,Jose L. Linares,3,2,0,2,144,0,,12,2015
57,14,1,1,1,Jose L. Linares,3,3,0,2,21,0,,12,2015
32,14,3,1,3,Jose L. Linares,1,3,0,2,46,0,,10,2015
58,14,1,1,3,Jose L. Linares,6,3,1,2,65,0,,4,2016
37,14,2,1,0,Jose L. Linares,1,3,0,2,57,0,,4,2016
36,14,1,1,1,Jose L. Linares,5,3,1,2,30,0,,9,2016
24,14,1,1,2,Jose L. Linares,1,2,0,2,60,0,,12,2015
36,14,1,1,1,Jose L. Linares,3,1,0,2,30,0,,9,2016
27,14,1,1,6,Jose L. Linares,3,2,0,2,34,0,,2,2017
57,14,1,0,0,Jose L. Linares,6,2,1,2,102,0,,9,2017
27,14,1,1,4,Jose L. Linares,3,2,0,2,60,0,,9,2016
32,14,1,1,8,Jose L. Linares,3,2,0,2,78,0,,9,2016
35,14,1,1,19,Jose L. Linares,3,2,0,2,110,0,,10,2016
42,14,1,1,0,Jose L. Linares,6,2,0,2,0,0,,5,2016
47,14,1,0,0,Jose L. Linares,5,1,0,2,9,0,,6,2016
29,14,1,1,0,Jose L. Linares,5,2,0,2,36,0,,7,2016
40,14,1,1,10,Jose L. Linares,6,2,0,2,42,0,,2,2018
24,14,1,1,8,Jose L. Linares,1,2,0,2,115,0,,11,2016
32,14,1,1,7,Jose L. Linares,1,2,0,2,112,0,,5,2017
27,14,1,1,7,Jose L. Linares,3,2,0,2,120,0,,10,2016
30,14,1,1,6,Jose L. Linares,3,2,0,2,70,0,,9,2016
38,14,1,1,19,Jose L. Linares,1,3,0,2,96,0,,11,2016
35,14,1,0,0,Jose L. Linares,6,3,0,2,0,36,,4,2017
53,14,1,1,0,Jose L. Linares,6,2,0,2,18,0,,7,2017
77,14,1,1,0,Jose L. Linares,6,1,0,2,0,48,,3,2017
22,14,1,1,0,Jose L. Linares,5,2,0,2,36,0,,1,2017
53,14,3,1,3,Jose L. Linares,5,2,0,2,15,0,,2,2017
34,14,1,1,2,Jose L. Linares,6,3,0,2,63,0,,7,2017
60,14,1,1,9,Jose L. Linares,3,1,0,2,45,0,,7,2017
20,14,3,1,0,Jose L. Linares,1,3,0,2,39,0,,8,2017
23,14,3,1,0,Jose L. Linares,3,3,0,2,24,0,,8,2017
22,14,3,1,1,Jose L. Linares,3,3,0,2,65,0,,5,2018
56,14,3,1,9,Jose L. Linares,1,3,0,2,40,0,,1,2018
40,14,1,1,3,Jose L. Linares,3,3,0,2,48,0,,3,2018
36,14,1,1,1,Jose L. Linares,3,3,0,2,60,0,,3,2018
43,14,1,1,6,Jose L. Linares,5,2,0,2,38,0,,4,2018
26,14,1,1,6,Jose L. Linares,1,2,0,2,35,0,,5,2018
31,14,1,1,1,Jose L. Linares,1,3,0,2,37,0,1/30/2003,1,2003
50,14,2,0,0,Jose L. Linares,5,3,0,2,96,0,,10,2015
34,14,1,1,12,John Michael Vazquez,3,2,0,2,120,0,,9,2017
41,14,1,1,15,John Michael Vazquez,3,2,0,2,77,0,,3,2018
35,14,1,1,15,John Michael Vazquez,3,2,0,2,151,0,,3,2017
67,14,1,1,6,John Michael Vazquez,1,2,0,2,21,0,,9,2016
40,14,1,1,23,John Michael Vazquez,5,2,0,2,90,0,,11,2017
41,14,2,1,0,John Michael Vazquez,6,6,0,2,0,12,,9,2016
60,14,2,0,0,John Michael Vazquez,6,1,0,2,0,24,,5,2016
59,14,3,0,0,John Michael Vazquez,3,1,0,2,0,12,,5,2016
39,14,1,1,12,John Michael Vazquez,1,2,0,2,128,0,,2,2017
40,14,1,1,9,John Michael Vazquez,3,2,0,2,37,0,,11,2017
32,14,1,1,14,John Michael Vazquez,3,2,0,2,70,0,,9,2017
39,14,3,0,0,John Michael Vazquez,3,3,0,2,61,0,,6,2017
27,14,1,1,0,John Michael Vazquez,5,3,0,2,61,0,,6,2017
26,14,1,1,0,John Michael Vazquez,5,3,0,2,0,60,,6,2017
30,14,1,1,12,John Michael Vazquez,3,3,0,2,24,0,,9,2018
40,14,1,1,7,John Michael Vazquez,1,1,0,2,60,0,,9,2017
39,14,3,1,5,John Michael Vazquez,1,3,0,2,35,0,,9,2017
59,14,1,1,0,John Michael Vazquez,5,2,0,2,0,36,,4,2017
47,14,1,1,31,John Michael Vazquez,5,3,0,2,51,0,,6,2017
41,14,1,1,7,John Michael Vazquez,3,3,0,2,57,0,,3,2018
58,14,1,1,0,John Michael Vazquez,3,1,0,2,94,0,,6,2017
40,14,1,1,0,John Michael Vazquez,6,1,1,2,15,0,,2,2018
37,14,1,1,9,John Michael Vazquez,3,3,0,2,70,0,,11,2017
32,14,1,1,1,John Michael Vazquez,5,2,0,2,240,0,,4,2017
64,14,1,1,1,John Michael Vazquez,1,3,0,2,30,0,,10,2017
49,14,1,1,0,John Michael Vazquez,5,1,0,2,23,0,,9,2018
33,14,1,1,12,John Michael Vazquez,3,2,0,2,64,0,,9,2018
24,14,1,1,1,John Michael Vazquez,3,1,0,2,30,0,,1,2018
35,14,1,1,0,John Michael Vazquez,5,1,0,2,18,0,,3,2018
42,14,2,1,0,John Michael Vazquez,1,6,0,2,30,0,,1,2018
28,14,1,1,6,John Michael Vazquez,1,3,0,2,37,0,,3,2018
38,14,1,1,0,John Michael Vazquez,5,1,0,2,18,0,,4,2018
60,14,1,1,1,John Michael Vazquez,3,3,0,2,21,0,,9,2018
29,14,1,0,0,John Michael Vazquez,3,3,0,2,54,0,,2,2018
30,14,1,1,20,John Winslow Bissell,3,1,0,2,60,0,2/11/2002,2,2002
44,14,,,,John Winslow Bissell,,,0,2,0,48,5/28/2002,5,2002
43,14,1,0,0,John Winslow Bissell,3,1,1,2,0,36,1/28/2002,1,2002
34,14,1,1,1,John Winslow Bissell,3,1,0,2,13,0,2/7/2002,2,2002
45,14,1,1,2,John Winslow Bissell,6,1,0,2,40,0,2/6/2002,2,2002
39,14,1,1,1,John Winslow Bissell,5,1,0,2,0,36,3/11/2002,3,2002
41,14,1,0,0,John Winslow Bissell,3,1,0,2,40,0,2/6/2002,2,2002
72,14,1,1,1,John Winslow Bissell,1,1,0,2,0,48,12/17/2002,12,2002
32,14,,1,,John Winslow Bissell,,,0,2,9,0,1/16/2002,1,2002
20,14,3,1,0,John Winslow Bissell,3,1,0,2,22,0,2/25/2002,2,2002
44,14,,0,,John Winslow Bissell,,,0,2,0,24,10/4/2001,10,2001
24,14,,0,,John Winslow Bissell,,2,0,2,4,0,10/22/2001,10,2001
53,14,1,1,0,John Winslow Bissell,6,6,0,2,72,0,12/18/2001,12,2001
30,14,4,1,0,John Winslow Bissell,5,1,0,2,0,48,8/1/2002,8,2002
39,14,1,1,6,John Winslow Bissell,1,1,0,2,60,0,1/7/2002,1,2002
37,14,3,0,0,John Winslow Bissell,3,1,0,2,11,0,1/14/2002,1,2002
29,14,1,1,0,John Winslow Bissell,5,3,0,2,0,24,9/4/2002,9,2002
21,14,,1,,John Winslow Bissell,,,0,2,48,0,1/31/2002,1,2002
30,14,2,0,0,John Winslow Bissell,6,3,0,2,33,0,11/15/2001,11,2001
26,14,2,1,0,John Winslow Bissell,3,3,0,2,0,36,7/1/2002,7,2002
31,14,1,1,2,John Winslow Bissell,1,2,0,2,64,0,7/23/2002,7,2002
30,14,1,1,1,John Winslow Bissell,3,3,1,2,39,0,3/19/2002,3,2002
40,14,1,1,0,John Winslow Bissell,5,2,1,2,0,36,1/7/2002,1,2002
34,14,1,1,0,John Winslow Bissell,5,2,0,2,0,48,1/7/2002,1,2002
33,14,4,0,0,John Winslow Bissell,3,1,0,2,70,0,1/16/2002,1,2002
31,14,1,1,0,John Winslow Bissell,3,3,0,2,36,0,,7,2005
32,14,1,0,0,John Winslow Bissell,3,3,0,2,42,0,,8,2005
49,14,1,1,0,John Winslow Bissell,3,1,0,2,0,48,7/1/2002,7,2002
29,14,1,1,0,John Winslow Bissell,1,3,0,2,46,0,1/6/2003,1,2003
55,14,1,0,0,John Winslow Bissell,3,1,0,2,0,36,4/24/2003,4,2003
62,14,,,,John Winslow Bissell,,3,0,2,0,36,7/24/2002,7,2002
36,14,1,0,0,John Winslow Bissell,5,1,0,2,0,48,1/27/2003,1,2003
26,14,1,1,16,John Winslow Bissell,1,2,0,2,120,0,5/12/2003,5,2003
43,14,3,0,0,John Winslow Bissell,3,3,0,2,37,0,7/8/2002,7,2002
39,14,4,0,0,John Winslow Bissell,1,1,0,2,40,0,8/6/2002,8,2002
29,14,,,,John Winslow Bissell,,3,1,2,0,36,7/24/2002,7,2002
29,14,,,,John Winslow Bissell,,3,1,2,0,36,7/24/2002,7,2002
48,14,,1,,John Winslow Bissell,,,0,2,0,48,,11,2003
62,14,,1,,John Winslow Bissell,,,0,2,8,0,,11,2003
25,14,2,0,0,John Winslow Bissell,3,1,0,2,0,24,,2,2004
29,14,4,0,0,John Winslow Bissell,5,6,0,2,0,24,,12,2003
20,14,4,0,0,John Winslow Bissell,5,6,1,2,0,24,8/18/2003,8,2003
37,14,1,1,7,John Winslow Bissell,3,1,0,2,130,0,1/10/2003,1,2003
25,14,1,1,0,John Winslow Bissell,3,1,0,2,12,0,6/18/2003,6,2003
59,14,,1,,John Winslow Bissell,,,,2,0,36,,11,2003
34,14,1,1,0,John Winslow Bissell,1,3,0,2,0,36,10/28/2002,10,2002
32,14,3,0,0,John Winslow Bissell,6,1,0,2,6,0,9/10/2002,9,2002
28,14,1,1,2,John Winslow Bissell,1,3,0,2,42,0,6/9/2003,6,2003
26,14,1,1,0,John Winslow Bissell,5,2,0,2,24,0,,10,2004
22,14,2,0,0,John Winslow Bissell,1,3,1,2,20,0,6/25/2003,6,2003
32,14,1,0,0,John Winslow Bissell,3,3,0,2,70,0,6/18/2003,6,2003
48,14,2,1,2,John Winslow Bissell,5,3,0,2,24,0,,12,2005
33,14,1,0,0,John Winslow Bissell,3,3,1,2,48,0,2/24/2003,2,2003
27,14,2,1,0,John Winslow Bissell,1,3,0,2,10,0,7/8/2003,7,2003
22,14,2,1,1,John Winslow Bissell,1,3,0,2,16,0,7/8/2003,7,2003
37,14,2,1,0,John Winslow Bissell,3,3,0,2,19,0,7/30/2003,7,2003
26,14,2,0,0,John Winslow Bissell,3,3,1,2,24,0,7/8/2003,7,2003
25,14,1,0,0,John Winslow Bissell,5,2,0,2,70,0,7/30/2003,7,2003
46,14,1,0,0,John Winslow Bissell,3,1,0,2,21,0,3/10/2003,3,2003
36,14,1,0,0,John Winslow Bissell,5,2,0,2,0,36,,5,2004
34,14,1,0,0,John Winslow Bissell,5,3,0,2,70,0,5/1/2003,5,2003
60,14,1,0,0,John Winslow Bissell,3,1,0,2,0,60,5/19/2003,5,2003
39,14,1,1,0,John Winslow Bissell,1,1,0,2,29,0,,10,2004
36,14,1,1,9,John Winslow Bissell,3,3,0,2,11,0,,10,2003
43,14,2,1,0,John Winslow Bissell,1,3,0,2,53,0,7/22/2003,7,2003
30,14,3,1,10,John Winslow Bissell,1,3,0,2,34,0,,1,2004
44,14,,0,,John Winslow Bissell,,1,,2,50,0,,10,2003
40,14,3,1,8,John Winslow Bissell,1,3,0,2,25,0,,12,2003
56,14,2,0,0,John Winslow Bissell,1,1,0,2,0,36,,10,2003
40,14,1,0,0,John Winslow Bissell,6,6,0,2,0,36,,10,2003
40,14,3,1,0,John Winslow Bissell,1,1,0,2,18,0,,4,2004
39,14,2,0,0,John Winslow Bissell,3,3,0,2,23,0,,9,2004
35,14,1,0,0,John Winslow Bissell,3,1,0,2,27,0,,9,2004
30,14,2,0,0,John Winslow Bissell,1,3,0,2,70,0,,6,2004
44,14,2,1,0,John Winslow Bissell,5,6,0,2,18,0,,7,2005
37,14,2,0,0,John Winslow Bissell,5,6,1,2,18,0,,7,2005
55,14,1,1,0,John Winslow Bissell,6,1,0,2,25,0,,12,2003
19,14,3,0,0,John Winslow Bissell,5,2,0,2,46,0,,1,2004
60,14,2,0,0,John Winslow Bissell,1,2,1,2,18,0,,1,2004
33,14,1,1,16,John Winslow Bissell,5,2,0,2,66,0,,6,2005
26,14,1,0,0,John Winslow Bissell,5,3,1,2,32,0,,2,2004
24,14,2,0,0,John Winslow Bissell,1,3,1,2,16,0,,11,2004
29,14,4,1,1,John Winslow Bissell,3,6,0,2,0,24,,2,2004
56,14,1,0,0,John Winslow Bissell,5,1,0,2,4,0,,6,2004
43,14,1,0,0,John Winslow Bissell,6,1,0,2,4,0,,6,2004
26,14,2,0,0,John Winslow Bissell,3,3,1,2,8,0,,12,2004
33,14,1,1,5,John Winslow Bissell,1,2,0,2,37,0,,5,2005
33,14,1,0,0,John Winslow Bissell,5,1,0,2,27,0,,10,2004
35,14,1,0,0,John Winslow Bissell,3,1,0,2,46,0,,11,2004
32,14,3,0,0,John Winslow Bissell,6,6,0,2,36,0,,11,2004
53,14,1,1,0,John Winslow Bissell,1,1,0,2,40,0,,3,2005
30,14,3,0,0,John Winslow Bissell,3,3,0,2,54,0,,1,2005
20,14,1,1,2,John Winslow Bissell,3,3,0,2,15,0,,4,2005
50,14,1,0,0,John Winslow Bissell,3,1,0,2,12,0,,2,2005
21,14,1,1,1,John Winslow Bissell,1,3,0,2,20,0,,7,2005
36,14,3,1,4,John Winslow Bissell,1,2,0,2,31,0,,6,2005
43,14,1,1,0,John Winslow Bissell,3,3,0,2,29,0,3/25/2002,3,2002
47,14,1,0,0,John Winslow Bissell,1,1,0,2,63,0,12/10/2001,12,2001
46,14,1,0,0,John Winslow Bissell,5,3,0,2,0,36,12/17/2001,12,2001
43,14,4,0,0,Kevin McNulty,5,3,0,2,57,0,,8,2015
33,14,2,0,0,Kevin McNulty,6,6,0,2,0,36,,1,2012
34,14,1,1,30,Kevin McNulty,1,2,0,2,250,0,,7,2013
46,14,1,1,4,Kevin McNulty,1,1,0,2,29,0,,4,2012
52,14,2,1,5,Kevin McNulty,3,3,0,2,72,0,,8,2012
64,14,1,0,0,Kevin McNulty,6,1,0,2,51,0,,12,2012
25,14,1,1,4,Kevin McNulty,3,2,0,2,33,0,,8,2012
25,14,1,1,8,Kevin McNulty,5,2,0,2,46,0,,12,2012
33,14,1,1,0,Kevin McNulty,6,1,0,2,63,0,,6,2012
34,14,3,1,2,Kevin McNulty,5,3,0,2,65,0,,9,2013
24,14,1,1,2,Kevin McNulty,3,2,0,2,207,0,,9,2012
50,14,2,1,0,Kevin McNulty,3,6,0,2,8,0,,11,2016
40,14,1,1,3,Kevin McNulty,3,1,0,2,60,0,,12,2012
24,14,1,0,0,Kevin McNulty,6,3,0,2,0,12,,2,2014
56,14,3,1,0,Kevin McNulty,5,3,0,2,63,0,,7,2014
68,14,1,0,0,Kevin McNulty,6,1,0,2,18,0,,3,2014
37,14,1,0,0,Kevin McNulty,1,1,0,2,24,0,,2,2014
33,14,1,1,6,Kevin McNulty,3,3,0,2,37,0,,1,2013
33,14,3,1,6,Kevin McNulty,3,3,0,2,11,0,,3,2013
51,14,5,0,0,Kevin McNulty,1,3,0,2,54,0,,11,2016
49,14,3,0,0,Kevin McNulty,1,3,0,2,54,0,,3,2016
24,14,1,1,0,Kevin McNulty,5,2,0,2,12,0,,7,2013
26,14,1,1,9,Kevin McNulty,3,2,0,2,62,0,,7,2013
33,14,1,1,11,Kevin McNulty,5,2,0,2,51,0,,1,2013
36,14,3,1,7,Kevin McNulty,1,3,0,2,37,0,,2,2013
35,14,1,1,2,Kevin McNulty,3,1,0,2,24,0,,3,2015
45,14,1,1,1,Kevin McNulty,1,3,0,2,54,0,,1,2015
27,14,1,1,16,Kevin McNulty,1,2,0,2,60,0,,4,2013
28,14,1,1,7,Kevin McNulty,3,2,0,2,57,0,,3,2014
23,14,1,1,0,Kevin McNulty,5,2,0,2,23,0,,4,2013
22,14,1,1,1,Kevin McNulty,1,2,0,2,36,0,,4,2013
25,14,1,1,2,Kevin McNulty,1,2,1,2,23,0,,4,2013
37,14,1,1,14,Kevin McNulty,1,2,0,2,48,0,,11,2014
32,14,1,1,1,Kevin McNulty,5,1,0,2,41,0,,6,2013
54,14,2,1,0,Kevin McNulty,3,3,0,2,41,0,,4,2013
41,14,1,1,2,Kevin McNulty,5,6,0,2,0,12,,9,2016
58,14,1,1,1,Kevin McNulty,3,1,0,2,96,0,,6,2013
33,14,1,1,17,Kevin McNulty,3,2,0,2,70,0,,5,2013
44,14,2,0,0,Kevin McNulty,6,6,0,2,24,0,,8,2015
42,14,1,1,8,Kevin McNulty,3,2,1,2,54,0,,5,2013
55,14,1,0,0,Kevin McNulty,6,1,0,2,37,0,,5,2013
27,14,1,1,1,Kevin McNulty,3,2,0,2,46,0,,5,2013
21,14,1,1,2,Kevin McNulty,3,2,0,2,104,0,,1,2015
20,14,1,1,1,Kevin McNulty,3,2,0,2,114,0,,4,2014
33,14,1,1,13,Kevin McNulty,3,2,0,2,72,0,,7,2014
39,14,1,1,15,Kevin McNulty,5,1,0,2,480,0,,6,2018
28,14,1,1,14,Kevin McNulty,1,2,0,2,45,0,,9,2014
43,14,2,1,3,Kevin McNulty,3,3,0,2,108,0,,7,2013
21,14,1,1,0,Kevin McNulty,5,2,0,2,24,0,,10,2014
55,14,1,1,3,Kevin McNulty,3,1,0,2,51,0,,9,2013
55,14,1,0,0,Kevin McNulty,1,6,0,2,6,0,,9,2013
24,14,1,1,10,Kevin McNulty,1,2,0,2,70,0,,9,2014
51,14,1,1,21,Kevin McNulty,3,2,0,2,36,0,,10,2013
49,14,1,0,0,Kevin McNulty,3,3,0,2,42,0,,7,2014
21,14,1,0,0,Kevin McNulty,3,3,0,2,46,0,,10,2013
47,14,3,1,0,Kevin McNulty,1,3,0,2,18,0,,9,2014
42,14,3,1,1,Kevin McNulty,3,3,0,2,45,0,,6,2015
54,14,1,1,3,Kevin McNulty,3,2,1,2,87,0,,3,2014
64,14,1,1,9,Kevin McNulty,3,2,0,2,264,0,,11,2015
23,14,1,1,0,Kevin McNulty,5,2,0,2,31,0,,12,2013
35,14,1,1,3,Kevin McNulty,6,1,0,2,0,36,,4,2014
27,14,1,1,7,Kevin McNulty,1,2,0,2,225,0,,7,2014
43,14,1,1,20,Kevin McNulty,3,2,0,2,70,0,,6,2014
49,14,1,1,1,Kevin McNulty,6,3,0,2,40,0,,3,2014
21,14,1,0,0,Kevin McNulty,3,3,0,2,46,0,,2,2014
60,14,3,1,0,Kevin McNulty,1,3,0,2,18,0,,9,2014
34,14,3,1,7,Kevin McNulty,1,3,0,2,57,0,,5,2014
51,14,1,1,4,Kevin McNulty,3,2,1,2,8,0,,3,2014
36,14,1,1,0,Kevin McNulty,5,3,0,2,48,0,,3,2014
56,14,1,1,2,Kevin McNulty,5,1,0,2,45,0,,11,2014
41,14,1,0,0,Kevin McNulty,3,3,1,2,0,36,,1,2015
45,14,1,0,0,Kevin McNulty,6,1,0,2,36,0,,9,2014
66,14,1,1,0,Kevin McNulty,5,1,0,2,0,24,,7,2017
32,14,1,1,14,Kevin McNulty,5,2,0,2,60,0,,4,2015
45,14,1,1,1,Kevin McNulty,5,1,0,2,0,60,,9,2014
33,14,4,1,1,Kevin McNulty,3,3,0,2,26,0,,6,2015
24,14,1,1,3,Kevin McNulty,3,2,0,2,72,0,,10,2014
28,14,1,1,7,Kevin McNulty,1,2,0,2,168,0,,7,2015
40,14,1,1,2,Kevin McNulty,3,6,0,2,120,0,,7,2015
42,14,1,1,0,Kevin McNulty,5,1,0,2,12,0,,2,2015
35,14,1,1,0,Kevin McNulty,3,3,0,2,70,0,,3,2016
58,14,1,1,0,Kevin McNulty,6,1,1,2,6,0,,12,2014
32,14,1,1,10,Kevin McNulty,3,2,0,2,84,0,,2,2015
27,14,3,0,0,Kevin McNulty,1,1,0,2,54,0,,7,2015
31,14,5,0,0,Kevin McNulty,6,1,0,2,36,0,,9,2016
52,14,2,0,0,Kevin McNulty,3,6,0,2,30,0,,1,2015
36,14,1,1,1,Kevin McNulty,3,1,0,2,108,0,,3,2016
55,14,1,1,0,Kevin McNulty,3,1,0,2,32,0,,1,2015
39,14,1,1,20,Kevin McNulty,3,2,0,2,80,0,,2,2015
27,14,1,1,6,Kevin McNulty,1,2,0,2,80,0,,4,2017
38,14,1,1,19,Kevin McNulty,5,3,0,2,98,0,,8,2016
37,14,1,1,1,Kevin McNulty,5,1,0,2,44,0,,10,2016
26,14,1,1,11,Kevin McNulty,1,2,0,2,148,0,,9,2015
22,14,1,1,8,Kevin McNulty,1,2,0,2,240,0,,6,2016
50,14,1,1,0,Kevin McNulty,3,3,0,2,84,0,,7,2015
31,14,4,0,0,Kevin McNulty,1,3,0,2,16,0,,6,2015
32,14,1,1,0,Kevin McNulty,1,3,0,2,16,0,,6,2015
24,14,1,1,0,Kevin McNulty,3,3,1,2,0,24,,6,2015
45,14,1,0,0,Kevin McNulty,5,6,0,2,16,0,,6,2015
44,14,4,1,1,Kevin McNulty,5,1,0,2,63,0,,6,2015
41,14,1,1,11,Kevin McNulty,5,3,0,2,65,0,,6,2016
44,14,1,1,2,Kevin McNulty,5,6,0,2,42,0,,3,2016
54,14,2,1,0,Kevin McNulty,1,1,0,2,37,0,,7,2017
45,14,3,0,0,Kevin McNulty,5,6,0,2,70,0,,9,2015
40,14,1,1,17,Kevin McNulty,1,3,0,2,78,0,,1,2017
67,14,3,1,6,Kevin McNulty,3,3,0,2,0,0,,6,2017
29,14,1,1,17,Kevin McNulty,1,2,0,2,86,0,,8,2016
26,14,1,1,0,Kevin McNulty,5,1,0,2,12,0,,8,2016
24,14,1,1,4,Kevin McNulty,3,1,1,2,80,0,,11,2017
36,14,1,1,15,Kevin McNulty,1,3,0,2,36,0,,10,2016
50,14,1,1,0,Kevin McNulty,5,1,1,2,0,12,,2,2017
51,14,1,0,0,Kevin McNulty,6,2,0,2,57,0,,4,2016
32,14,1,1,16,Kevin McNulty,1,2,0,2,90,0,,8,2016
61,14,1,1,0,Kevin McNulty,6,1,0,2,72,0,,7,2018
34,14,1,1,0,Kevin McNulty,5,1,0,2,10,0,,5,2018
84,14,1,1,0,Kevin McNulty,3,1,0,2,0,24,,2,2016
48,14,1,1,1,Kevin McNulty,3,1,0,2,0,36,,6,2017
62,14,3,0,0,Kevin McNulty,3,3,0,2,0,36,,12,2016
61,14,1,1,1,Kevin McNulty,3,1,0,2,0,36,,4,2017
50,14,1,1,6,Kevin McNulty,5,1,0,2,54,0,,3,2016
37,14,3,1,0,Kevin McNulty,1,3,0,2,50,0,,5,2017
29,14,1,1,0,Kevin McNulty,5,1,0,2,210,0,,11,2016
46,14,1,1,3,Kevin McNulty,1,3,0,2,78,0,,6,2016
79,14,1,1,0,Kevin McNulty,6,1,0,2,41,0,,6,2017
32,14,1,1,8,Kevin McNulty,3,3,0,2,50,0,,1,2017
38,14,1,1,0,Kevin McNulty,5,6,1,2,72,0,,11,2016
34,14,1,1,0,Kevin McNulty,1,6,0,2,0,36,,12,2016
26,14,1,1,13,Kevin McNulty,1,2,0,2,110,0,,12,2016
40,14,1,1,10,Kevin McNulty,1,2,0,2,63,0,,11,2016
46,14,1,1,0,Kevin McNulty,6,6,1,2,25,0,,1,2017
38,14,1,1,1,Kevin McNulty,5,3,0,2,76,0,,3,2017
46,14,2,1,3,Kevin McNulty,6,6,1,2,38,0,,11,2016
45,14,1,1,0,Kevin McNulty,3,1,1,2,0,12,,1,2017
66,14,3,1,3,Kevin McNulty,5,6,0,2,0,0,,8,2016
43,14,1,1,0,Kevin McNulty,5,1,1,2,0,12,,12,2016
34,14,1,1,9,Kevin McNulty,1,3,0,2,40,0,,12,2016
37,14,1,1,6,Kevin McNulty,3,1,0,2,0,60,,6,2017
62,14,3,1,3,Kevin McNulty,1,3,0,2,21,0,,11,2016
42,14,1,1,3,Kevin McNulty,1,3,0,2,7,0,,1,2017
37,14,1,1,19,Kevin McNulty,1,2,0,2,151,0,,9,2017
44,14,1,1,15,Kevin McNulty,3,3,0,2,90,0,,3,2017
67,14,1,1,10,Kevin McNulty,3,2,0,2,240,0,,2,2018
42,14,1,1,10,Kevin McNulty,3,3,0,2,60,0,,8,2017
43,14,1,1,0,Kevin McNulty,3,3,0,2,0,36,,6,2017
34,14,1,1,12,Kevin McNulty,3,3,0,2,85,0,,7,2017
37,14,1,1,9,Kevin McNulty,1,3,0,2,60,0,,6,2017
43,14,1,1,3,Kevin McNulty,3,3,0,2,27,0,,2,2018
26,14,1,1,8,Kevin McNulty,1,3,0,2,92,0,,11,2017
36,14,1,1,21,Kevin McNulty,1,1,0,2,92,0,,7,2018
35,14,1,0,0,Kevin McNulty,5,3,0,2,24,0,,9,2018
61,14,1,1,11,Kevin McNulty,3,2,0,2,121,0,,3,2018
30,14,1,1,4,Kevin McNulty,3,2,0,2,42,0,,5,2018
67,14,1,0,0,Kevin McNulty,3,1,0,2,63,0,,7,2018
60,14,1,1,0,Kevin McNulty,6,1,0,2,36,0,,3,2018
51,14,1,1,0,Kevin McNulty,3,3,0,2,72,0,,3,2018
74,14,1,1,0,Kevin McNulty,5,1,0,2,121,0,,3,2018
32,14,3,1,0,Kevin McNulty,3,2,0,2,26,0,,5,2018
39,14,1,1,27,Kevin McNulty,3,3,0,2,87,0,,6,2018
41,14,3,1,,Kevin McNulty,,3,0,2,0,0,,5,2018
48,14,1,1,0,Katharine Sweeney Hayden,6,1,0,2,0,36,1/13/2003,1,2003
45,14,1,1,4,Katharine Sweeney Hayden,5,3,0,2,18,0,1/10/2003,1,2003
49,14,1,1,1,Katharine Sweeney Hayden,5,3,0,2,12,0,1/13/2003,1,2003
53,14,1,1,3,Katharine Sweeney Hayden,3,1,1,2,0,36,1/27/2003,1,2003
26,14,1,1,14,Katharine Sweeney Hayden,3,2,0,2,60,0,2/15/2002,2,2002
25,14,1,1,6,Katharine Sweeney Hayden,3,2,0,2,120,0,8/7/2002,8,2002
29,14,1,1,2,Katharine Sweeney Hayden,1,2,0,2,168,0,4/22/2002,4,2002
29,14,3,0,0,Katharine Sweeney Hayden,5,3,0,2,168,0,,11,2008
28,14,1,1,2,Katharine Sweeney Hayden,1,2,0,2,27,0,5/3/2002,5,2002
38,14,1,1,9,Katharine Sweeney Hayden,1,2,0,2,9996,0,4/17/2002,4,2002
40,14,1,0,0,Katharine Sweeney Hayden,1,2,1,2,0,60,5/15/2002,5,2002
26,14,1,1,0,Katharine Sweeney Hayden,5,2,0,2,37,0,11/1/2002,11,2002
32,14,1,1,3,Katharine Sweeney Hayden,1,2,0,2,9996,0,4/23/2002,4,2002
29,14,1,1,4,Katharine Sweeney Hayden,1,2,0,2,180,0,4/23/2002,4,2002
