AGE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,judge,NEWEDUC,NEWRACE,MONSEX,OFFICE,PRISTOT,PROBATN,SENTDATE,SENTMON,SENTYR
37,10,2,0,0,Shirley Wohl Kram,1,3,0,1,37,0,12/17/2001,12,2001
30,10,1,1,1,Shirley Wohl Kram,5,2,0,1,6,0,10/24/2001,10,2001
37,10,3,1,0,Shirley Wohl Kram,5,3,0,1,12,0,11/14/2001,11,2001
35,10,3,1,3,Shirley Wohl Kram,3,3,0,1,70,0,1/24/2003,1,2003
36,10,1,0,0,Shirley Wohl Kram,3,3,0,1,12,0,9/18/2002,9,2002
34,10,1,1,4,Shirley Wohl Kram,3,3,0,1,60,0,,11,2003
37,10,1,1,4,Shirley Wohl Kram,1,3,0,1,6,0,5/1/2002,5,2002
49,10,1,1,12,Shirley Wohl Kram,5,1,0,1,2,0,4/24/2002,4,2002
27,10,2,0,0,Shirley Wohl Kram,5,1,0,1,0,60,,2,2004
33,10,1,0,0,Shirley Wohl Kram,5,3,1,1,45,0,7/30/2003,7,2003
40,10,1,0,0,Shirley Wohl Kram,3,1,0,1,0,36,12/17/2002,12,2002
50,10,2,0,0,Shirley Wohl Kram,6,1,0,1,37,0,3/26/2003,3,2003
25,10,2,1,2,Shirley Wohl Kram,6,6,0,1,12,0,7/17/2002,7,2002
53,10,1,0,0,Shirley Wohl Kram,3,1,0,1,10,0,,3,2005
45,10,1,1,5,Shirley Wohl Kram,5,1,1,1,0,36,10/16/2002,10,2002
48,10,1,0,0,Shirley Wohl Kram,5,1,0,1,48,0,6/27/2003,6,2003
36,10,1,1,2,Shirley Wohl Kram,1,3,0,1,41,0,11/13/2002,11,2002
34,10,2,1,0,Shirley Wohl Kram,1,3,0,1,46,0,,3,2004
20,10,1,0,0,Shirley Wohl Kram,5,2,0,1,0,36,1/15/2003,1,2003
36,10,1,1,1,Shirley Wohl Kram,5,1,0,1,6,0,,2,2006
34,10,1,1,1,Shirley Wohl Kram,5,1,0,1,37,0,,1,2005
30,10,1,0,0,Shirley Wohl Kram,3,2,0,1,12,0,9/24/2003,9,2003
40,10,1,0,0,Shirley Wohl Kram,1,1,0,1,0,12,3/5/2003,3,2003
47,10,1,0,0,Shirley Wohl Kram,5,6,0,1,12,0,6/11/2003,6,2003
55,10,1,0,0,Shirley Wohl Kram,3,6,0,1,0,60,6/18/2003,6,2003
26,10,2,0,0,Shirley Wohl Kram,1,2,0,1,5,0,,5,2004
57,10,1,1,1,Shirley Wohl Kram,6,1,0,1,63,0,,3,2004
42,10,1,0,0,Shirley Wohl Kram,1,1,1,1,24,0,,2,2004
26,10,2,0,0,Shirley Wohl Kram,6,6,1,1,0,24,,11,2003
34,10,3,1,3,Shirley Wohl Kram,5,3,0,1,63,0,,9,2005
30,10,1,0,0,Shirley Wohl Kram,5,1,0,1,0,24,,7,2004
35,10,1,1,1,Shirley Wohl Kram,5,1,0,1,21,0,,3,2005
38,10,1,0,0,Shirley Wohl Kram,5,1,0,1,57,0,,7,2005
53,10,1,0,0,Shirley Wohl Kram,1,3,1,1,37,0,,11,2004
27,10,3,0,0,Shirley Wohl Kram,3,1,0,1,2,0,,7,2004
42,10,1,0,0,Shirley Wohl Kram,6,2,0,1,5,0,,10,2005
36,10,3,1,10,Shirley Wohl Kram,3,3,0,1,78,0,,3,2005
52,10,1,0,0,Shirley Wohl Kram,6,1,0,1,0,24,,5,2007
40,10,1,1,12,Shirley Wohl Kram,1,1,0,1,41,0,,7,2005
34,10,1,1,12,Shirley Wohl Kram,1,3,0,1,77,0,,10,2006
59,10,1,0,0,Shirley Wohl Kram,3,3,1,1,0,36,,6,2007
45,10,1,0,0,Shirley Wohl Kram,5,1,0,1,0,24,,9,2008
43,10,3,1,3,Shirley Wohl Kram,1,3,0,1,20,0,,3,2006
39,10,3,1,4,Shirley Wohl Kram,3,2,0,1,57,0,1/16/2002,1,2002
51,10,1,0,0,Shirley Wohl Kram,6,1,0,1,0,60,,7,2006
63,10,1,1,3,Thomas P. Griesa,3,1,0,1,24,0,10/10/2001,10,2001
29,10,1,1,0,Thomas P. Griesa,3,3,0,1,0,0,,6,2007
43,10,3,0,0,Thomas P. Griesa,6,6,0,1,0,60,1/22/2002,1,2002
29,10,1,1,1,Thomas P. Griesa,5,1,0,1,4,0,10/17/2001,10,2001
61,10,1,1,0,Thomas P. Griesa,6,1,0,1,0,12,,3,2005
38,10,1,1,0,Thomas P. Griesa,3,2,0,1,0,36,,3,2005
48,10,2,0,0,Thomas P. Griesa,3,3,0,1,24,0,3/7/2002,3,2002
22,10,1,0,0,Thomas P. Griesa,3,,0,1,0,36,3/22/2002,3,2002
29,10,3,1,1,Thomas P. Griesa,1,2,0,1,78,0,,1,2004
29,10,2,0,0,Thomas P. Griesa,5,1,0,1,46,0,5/6/2003,5,2003
33,10,2,0,0,Thomas P. Griesa,1,2,0,1,0,0,,3,2004
35,10,2,0,0,Thomas P. Griesa,3,3,1,1,72,0,,9,2005
39,10,1,1,9,Thomas P. Griesa,1,2,0,1,41,0,9/30/2002,9,2002
42,10,3,0,0,Thomas P. Griesa,6,3,0,1,180,0,,12,2005
42,10,3,1,0,Thomas P. Griesa,3,3,0,1,225,0,,2,2007
26,10,2,0,0,Thomas P. Griesa,5,1,0,1,37,0,9/10/2003,9,2003
37,10,1,1,0,Thomas P. Griesa,1,2,1,1,108,0,,3,2005
31,10,,,,Thomas P. Griesa,,,0,1,0,0,3/18/2003,3,2003
37,10,2,0,0,Thomas P. Griesa,6,2,0,1,37,0,5/29/2002,5,2002
42,10,2,1,10,Thomas P. Griesa,1,2,0,1,74,0,2/28/2003,2,2003
64,10,3,0,0,Thomas P. Griesa,3,3,0,1,46,0,12/8/2002,12,2002
28,10,1,0,0,Thomas P. Griesa,6,1,1,1,0,60,5/28/2003,5,2003
36,10,2,0,0,Thomas P. Griesa,3,1,0,1,70,0,5/30/2003,5,2003
41,10,3,1,3,Thomas P. Griesa,1,2,0,1,41,0,11/14/2001,11,2001
25,10,2,1,1,Thomas P. Griesa,1,3,0,1,60,0,4/23/2002,4,2002
35,10,1,1,1,Thomas P. Griesa,3,2,0,1,24,0,5/13/2002,5,2002
50,10,1,1,0,Thomas P. Griesa,5,1,0,1,27,0,4/10/2002,4,2002
44,10,1,0,0,Thomas P. Griesa,3,1,0,1,15,0,,11,2003
40,10,3,0,0,Thomas P. Griesa,3,3,0,1,57,0,10/29/2002,10,2002
25,10,2,1,0,Thomas P. Griesa,1,3,0,1,70,0,1/21/2003,1,2003
29,10,3,1,1,Thomas P. Griesa,1,3,0,1,87,0,8/28/2003,8,2003
31,10,1,1,0,Thomas P. Griesa,3,1,0,1,9996,0,2/7/2003,2,2003
56,10,1,0,0,Thomas P. Griesa,3,1,0,1,15,0,5/22/2002,5,2002
49,10,1,0,0,Thomas P. Griesa,5,2,0,1,0,60,8/15/2002,8,2002
38,10,1,1,8,Thomas P. Griesa,5,2,0,1,0,36,1/15/2003,1,2003
58,10,1,1,0,Thomas P. Griesa,5,2,0,1,24,0,10/22/2002,10,2002
32,10,3,0,0,Thomas P. Griesa,3,3,0,1,12,0,11/13/2002,11,2002
31,10,1,1,3,Thomas P. Griesa,5,2,0,1,40,0,5/27/2003,5,2003
31,10,1,1,6,Thomas P. Griesa,1,2,0,1,27,0,5/6/2003,5,2003
28,10,1,0,0,Thomas P. Griesa,3,2,0,1,0,0,3/12/2003,3,2003
69,10,1,0,0,Thomas P. Griesa,3,1,0,1,0,36,,5,2004
59,10,1,0,0,Thomas P. Griesa,6,1,0,1,37,0,3/25/2003,3,2003
25,10,1,1,1,Thomas P. Griesa,1,2,0,1,51,0,4/10/2003,4,2003
28,10,1,0,0,Thomas P. Griesa,3,3,0,1,60,0,7/21/2003,7,2003
26,10,2,1,2,Thomas P. Griesa,1,3,0,1,60,0,,5,2005
40,10,1,0,0,Thomas P. Griesa,5,1,0,1,57,0,4/7/2003,4,2003
24,10,1,1,4,Thomas P. Griesa,3,2,0,1,168,0,3/21/2003,3,2003
44,10,2,1,0,Thomas P. Griesa,3,2,0,1,33,0,,1,2004
48,10,1,1,0,Thomas P. Griesa,5,2,0,1,0,36,,3,2006
40,10,1,1,2,Thomas P. Griesa,1,2,0,1,60,24,,12,2003
56,10,2,1,3,Thomas P. Griesa,3,3,0,1,120,0,3/25/2003,3,2003
26,10,3,1,2,Thomas P. Griesa,1,3,0,1,48,0,3/17/2003,3,2003
36,10,2,1,2,Thomas P. Griesa,1,3,0,1,120,0,3/17/2003,3,2003
52,10,1,0,0,Thomas P. Griesa,6,2,0,1,24,0,3/14/2003,3,2003
71,10,2,0,0,Thomas P. Griesa,6,6,0,1,6,0,8/13/2003,8,2003
30,10,1,0,0,Thomas P. Griesa,3,3,0,1,0,24,5/30/2003,5,2003
29,10,3,1,5,Thomas P. Griesa,1,3,0,1,46,0,4/21/2003,4,2003
29,10,3,0,0,Thomas P. Griesa,1,3,0,1,120,0,,11,2005
44,10,1,0,0,Thomas P. Griesa,6,1,1,1,0,24,,5,2004
61,10,1,0,0,Thomas P. Griesa,3,1,0,1,0,36,,5,2004
32,10,1,1,3,Thomas P. Griesa,1,2,0,1,0,0,,8,2004
62,10,1,0,0,Thomas P. Griesa,5,1,0,1,0,60,,2,2005
34,10,1,1,5,Thomas P. Griesa,3,2,0,1,4,0,4/22/2003,4,2003
61,10,1,0,0,Thomas P. Griesa,6,1,0,1,15,0,6/17/2003,6,2003
,10,,,,Thomas P. Griesa,,,,1,0,0,,8,2010
43,10,2,0,0,Thomas P. Griesa,1,3,1,1,0,24,9/12/2003,9,2003
37,10,1,1,2,Thomas P. Griesa,1,3,0,1,24,0,4/14/2003,4,2003
23,10,1,1,,Thomas P. Griesa,1,2,0,1,120,0,,11,2004
26,10,3,1,9,Thomas P. Griesa,3,3,0,1,34,0,5/14/2003,5,2003
56,10,1,1,1,Thomas P. Griesa,5,2,0,1,0,24,6/19/2003,6,2003
25,10,3,1,5,Thomas P. Griesa,1,3,0,1,57,0,,11,2004
32,10,2,1,0,Thomas P. Griesa,5,2,0,1,24,0,,11,2003
40,10,1,0,0,Thomas P. Griesa,3,2,0,1,0,12,8/12/2003,8,2003
24,10,2,0,0,Thomas P. Griesa,1,3,1,1,0,0,,11,2004
56,10,,0,0,Thomas P. Griesa,1,3,0,1,114,0,,11,2004
34,10,3,1,1,Thomas P. Griesa,1,3,0,1,114,0,,9,2006
40,10,1,1,7,Thomas P. Griesa,1,3,0,1,70,0,,4,2004
34,10,4,0,0,Thomas P. Griesa,1,3,0,1,87,0,,5,2004
30,10,,,,Thomas P. Griesa,,,0,1,0,0,4/7/2003,4,2003
36,10,1,1,0,Thomas P. Griesa,6,1,0,1,18,0,,6,2007
30,10,3,1,0,Thomas P. Griesa,5,6,0,1,72,0,,3,2005
43,10,1,1,1,Thomas P. Griesa,1,2,0,1,0,12,,4,2004
67,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,12,,8,2005
24,10,1,1,4,Thomas P. Griesa,1,2,0,1,37,0,,9,2004
28,10,1,1,16,Thomas P. Griesa,5,2,0,1,110,0,,12,2004
39,10,1,1,4,Thomas P. Griesa,1,2,0,1,120,0,,3,2005
27,10,3,1,0,Thomas P. Griesa,1,1,0,1,120,0,,12,2004
37,10,3,1,7,Thomas P. Griesa,1,3,0,1,121,0,,1,2005
33,10,,,,Thomas P. Griesa,,,0,1,120,0,,1,2005
63,10,1,0,0,Thomas P. Griesa,1,3,0,1,0,36,,8,2005
54,10,1,0,0,Thomas P. Griesa,5,3,0,1,72,0,,10,2005
37,10,1,1,0,Thomas P. Griesa,3,1,0,1,12,0,,8,2004
38,10,1,0,0,Thomas P. Griesa,1,3,0,1,57,0,,2,2006
25,10,1,1,1,Thomas P. Griesa,1,3,0,1,87,0,,8,2005
42,10,3,1,6,Thomas P. Griesa,3,2,0,1,0,0,,2,2011
40,10,3,1,4,Thomas P. Griesa,1,3,0,1,24,0,,3,2005
44,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,24,,3,2006
32,10,1,0,0,Thomas P. Griesa,1,3,0,1,0,36,,9,2004
35,10,1,1,8,Thomas P. Griesa,3,2,0,1,46,0,,9,2004
57,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,0,,12,2012
56,10,1,0,0,Thomas P. Griesa,5,1,0,1,0,24,,8,2012
44,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,36,,12,2006
49,10,1,1,0,Thomas P. Griesa,5,1,0,1,84,0,,5,2007
26,10,1,1,6,Thomas P. Griesa,1,2,0,1,30,0,,8,2005
19,10,1,1,5,Thomas P. Griesa,1,2,0,1,30,0,,8,2005
33,10,3,0,0,Thomas P. Griesa,3,3,0,1,96,0,,3,2005
62,10,1,1,1,Thomas P. Griesa,6,2,1,1,0,24,,4,2006
30,10,1,1,4,Thomas P. Griesa,1,3,0,1,57,0,,4,2006
51,10,2,0,0,Thomas P. Griesa,3,3,0,1,70,0,,6,2007
48,10,3,1,3,Thomas P. Griesa,5,1,0,1,135,0,,6,2007
43,10,2,1,6,Thomas P. Griesa,1,3,0,1,12,0,,9,2005
27,10,2,1,4,Thomas P. Griesa,1,2,0,1,84,0,,8,2006
35,10,3,1,4,Thomas P. Griesa,,3,0,1,18,0,,2,2008
43,10,2,1,2,Thomas P. Griesa,1,3,0,1,50,0,,4,2006
27,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,24,,8,2006
38,10,1,1,0,Thomas P. Griesa,6,2,1,1,21,0,,3,2007
34,10,3,1,2,Thomas P. Griesa,1,3,0,1,60,0,,1,2008
37,10,3,1,0,Thomas P. Griesa,1,3,0,1,120,0,,9,2007
58,10,1,0,0,Thomas P. Griesa,1,2,0,1,0,60,,5,2007
24,10,1,1,5,Thomas P. Griesa,1,3,0,1,96,0,,11,2007
36,10,1,1,10,Thomas P. Griesa,3,2,0,1,18,0,,8,2006
47,10,1,0,0,Thomas P. Griesa,5,3,1,1,5,0,,2,2007
29,10,3,1,5,Thomas P. Griesa,1,3,0,1,24,0,,8,2007
45,10,1,0,0,Thomas P. Griesa,3,2,0,1,0,12,,5,2007
52,10,3,1,3,Thomas P. Griesa,5,1,0,1,0,60,,5,2009
57,10,3,0,0,Thomas P. Griesa,6,,0,1,97,0,,4,2008
31,10,3,0,0,Thomas P. Griesa,3,3,0,1,24,0,,8,2008
34,10,3,0,0,Thomas P. Griesa,1,3,0,1,37,0,,8,2007
32,10,1,0,0,Thomas P. Griesa,3,1,0,1,0,24,,12,2007
38,10,3,1,8,Thomas P. Griesa,1,3,0,1,30,0,,1,2008
42,10,3,1,19,Thomas P. Griesa,3,2,0,1,24,0,,1,2008
47,10,1,1,1,Thomas P. Griesa,5,1,0,1,0,60,,9,2007
61,10,1,0,0,Thomas P. Griesa,3,2,0,1,0,36,,2,2008
31,10,1,1,8,Thomas P. Griesa,1,2,0,1,24,0,,4,2008
32,10,1,1,0,Thomas P. Griesa,6,1,0,1,27,0,,8,2007
39,10,1,1,2,Thomas P. Griesa,1,6,0,1,12,0,,11,2011
43,10,1,0,0,Thomas P. Griesa,3,3,0,1,0,0,,12,2009
48,10,1,1,1,Thomas P. Griesa,5,3,0,1,46,0,,12,2009
35,10,1,0,0,Thomas P. Griesa,3,3,1,1,0,36,,9,2007
24,10,1,1,0,Thomas P. Griesa,3,2,1,1,0,36,,5,2009
45,10,1,0,0,Thomas P. Griesa,3,1,0,1,0,36,,2,2009
35,10,1,0,0,Thomas P. Griesa,3,1,0,1,0,36,,2,2009
31,10,1,1,2,Thomas P. Griesa,3,1,1,1,0,36,,3,2009
42,10,1,1,2,Thomas P. Griesa,3,1,1,1,0,36,,1,2010
45,10,4,1,0,Thomas P. Griesa,1,2,0,1,48,0,,9,2009
36,10,1,1,17,Thomas P. Griesa,3,2,0,1,120,0,,2,2010
53,10,1,1,5,Thomas P. Griesa,5,2,0,1,6,0,,10,2008
50,10,1,1,28,Thomas P. Griesa,5,2,0,1,12,0,,3,2008
21,10,1,1,2,Thomas P. Griesa,1,3,0,1,0,36,,8,2008
28,10,3,1,0,Thomas P. Griesa,3,3,0,1,24,0,,8,2008
36,10,1,1,7,Thomas P. Griesa,3,2,0,1,120,0,,11,2010
34,10,3,0,0,Thomas P. Griesa,1,3,0,1,12,0,,11,2008
51,10,3,1,3,Thomas P. Griesa,1,3,0,1,12,0,,9,2008
37,10,5,0,0,Thomas P. Griesa,6,3,0,1,0,0,,3,2010
65,10,1,1,3,Thomas P. Griesa,3,2,0,1,0,36,,11,2008
43,10,1,1,0,Thomas P. Griesa,1,3,0,1,15,0,,1,2010
27,10,1,0,0,Thomas P. Griesa,1,3,0,1,24,0,,9,2009
25,10,2,0,0,Thomas P. Griesa,1,3,0,1,24,0,,3,2010
52,10,1,1,3,Thomas P. Griesa,6,1,0,1,30,0,,4,2012
24,10,3,1,7,Thomas P. Griesa,1,3,0,1,7,0,,3,2009
38,10,1,1,5,Thomas P. Griesa,1,2,0,1,60,0,,4,2010
28,10,3,1,1,Thomas P. Griesa,1,3,0,1,12,0,,5,2009
32,10,2,1,4,Thomas P. Griesa,1,2,0,1,24,0,,10,2009
31,10,1,1,3,Thomas P. Griesa,6,1,0,1,10,0,,10,2009
33,10,3,1,3,Thomas P. Griesa,1,3,0,1,0,6,,9,2009
56,10,1,1,3,Thomas P. Griesa,5,2,0,1,78,0,,5,2011
42,10,5,0,0,Thomas P. Griesa,3,2,0,1,0,0,,5,2012
42,10,1,1,13,Thomas P. Griesa,6,3,0,1,12,0,,4,2010
51,10,1,0,0,Thomas P. Griesa,1,3,1,1,8,0,,9,2010
47,10,3,1,6,Thomas P. Griesa,3,3,0,1,24,0,,1,2011
27,10,1,1,0,Thomas P. Griesa,3,1,0,1,48,0,,8,2011
34,10,3,0,0,Thomas P. Griesa,6,6,0,1,48,0,,6,2011
29,10,1,1,1,Thomas P. Griesa,5,1,0,1,0,24,,3,2015
80,10,1,1,1,Thomas P. Griesa,6,1,0,1,0,24,,4,2011
41,10,1,0,0,Thomas P. Griesa,3,3,0,1,60,0,,8,2012
26,10,3,1,0,Thomas P. Griesa,5,3,0,1,12,0,,1,2011
65,10,1,0,0,Thomas P. Griesa,3,1,1,1,0,0,,12,2013
31,10,1,1,11,Thomas P. Griesa,1,2,0,1,60,0,,4,2011
77,10,1,0,0,Thomas P. Griesa,6,1,1,1,6,0,,1,2014
57,10,1,0,0,Thomas P. Griesa,3,6,0,1,37,0,,5,2011
64,10,2,0,0,Thomas P. Griesa,3,1,1,1,0,24,,4,2012
37,10,3,1,0,Thomas P. Griesa,1,3,0,1,6,0,,1,2011
58,10,1,0,0,Thomas P. Griesa,1,2,1,1,0,36,,4,2011
38,10,4,0,0,Thomas P. Griesa,3,2,1,1,0,0,,10,2010
33,10,3,1,4,Thomas P. Griesa,1,3,0,1,12,0,,5,2011
49,10,1,1,0,Thomas P. Griesa,5,2,0,1,0,0,,3,2016
41,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,0,,12,2015
27,10,5,1,0,Thomas P. Griesa,5,6,0,1,46,0,,9,2013
36,10,3,1,0,Thomas P. Griesa,3,1,0,1,50,0,,9,2014
33,10,3,1,0,Thomas P. Griesa,1,1,0,1,50,0,,4,2015
37,10,3,0,0,Thomas P. Griesa,5,6,0,1,50,0,,3,2015
26,10,3,0,0,Thomas P. Griesa,5,6,0,1,87,0,,4,2014
60,10,1,0,0,Thomas P. Griesa,5,1,0,1,37,0,,6,2014
34,10,1,1,0,Thomas P. Griesa,6,1,0,1,0,0,,1,2014
28,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,0,,2,2015
47,10,2,0,0,Thomas P. Griesa,1,3,0,1,0,24,,10,2015
46,10,5,1,1,Thomas P. Griesa,3,3,0,1,120,0,,8,2014
28,10,1,0,0,Thomas P. Griesa,3,1,0,1,3,0,,3,2012
32,10,1,1,6,Thomas P. Griesa,3,3,0,1,120,0,,2,2013
29,10,1,0,0,Thomas P. Griesa,6,3,1,1,0,48,,4,2011
31,10,1,1,1,Thomas P. Griesa,3,2,1,1,0,0,,11,2015
31,10,1,1,5,Thomas P. Griesa,3,2,0,1,36,0,,4,2011
63,10,2,0,0,Thomas P. Griesa,6,1,1,1,12,0,,8,2011
70,10,1,0,0,Thomas P. Griesa,1,1,0,1,0,8,,10,2013
46,10,3,1,8,Thomas P. Griesa,1,2,0,1,15,0,,5,2011
41,10,3,1,3,Thomas P. Griesa,1,3,0,1,12,0,,10,2011
50,10,3,1,3,Thomas P. Griesa,3,2,0,1,25,0,,9,2011
33,10,1,1,3,Thomas P. Griesa,1,3,0,1,121,0,,12,2011
34,10,1,1,4,Thomas P. Griesa,5,3,0,1,70,0,,6,2012
55,10,3,1,3,Thomas P. Griesa,1,2,0,1,24,0,,11,2011
39,10,3,1,3,Thomas P. Griesa,1,3,0,1,15,0,,3,2012
29,10,3,1,8,Thomas P. Griesa,3,3,0,1,12,0,,5,2012
31,10,3,1,5,Thomas P. Griesa,1,3,0,1,15,0,,5,2012
25,10,1,1,0,Thomas P. Griesa,1,2,0,1,70,0,,10,2013
27,10,1,1,0,Thomas P. Griesa,3,2,0,1,40,0,,1,2015
26,10,1,1,7,Thomas P. Griesa,3,3,0,1,48,0,,2,2015
32,10,1,1,13,Thomas P. Griesa,1,2,0,1,240,0,,1,2015
66,10,1,0,0,Thomas P. Griesa,6,1,1,1,0,36,,5,2013
46,10,1,0,0,Thomas P. Griesa,3,1,0,1,0,36,,11,2015
28,10,1,1,8,Thomas P. Griesa,1,3,0,1,51,0,,5,2012
45,10,1,1,1,Thomas P. Griesa,6,6,0,1,0,12,,3,2013
30,10,3,1,1,Thomas P. Griesa,5,2,0,1,15,0,,8,2012
37,10,1,1,8,Thomas P. Griesa,3,2,0,1,84,0,,11,2014
37,10,1,0,0,Thomas P. Griesa,6,6,0,1,18,0,,4,2013
30,10,1,0,0,Thomas P. Griesa,1,3,1,1,0,12,,5,2014
32,10,1,1,12,Thomas P. Griesa,5,2,0,1,6,0,,3,2013
25,10,1,1,6,Thomas P. Griesa,1,2,0,1,24,0,,8,2013
42,10,1,0,0,Thomas P. Griesa,1,3,0,1,18,0,,10,2013
58,10,1,1,0,Thomas P. Griesa,6,1,0,1,8,0,,4,2014
34,10,1,1,8,Thomas P. Griesa,3,3,0,1,18,0,,10,2013
33,10,1,1,1,Thomas P. Griesa,5,2,0,1,8,0,,8,2013
32,10,1,1,0,Thomas P. Griesa,3,2,0,1,0,24,,9,2013
41,10,1,1,16,Thomas P. Griesa,3,2,0,1,180,0,,2,2017
42,10,1,0,0,Thomas P. Griesa,1,3,0,1,18,0,,12,2013
23,10,1,1,10,Thomas P. Griesa,1,2,0,1,154,0,,9,2014
32,10,2,1,1,Thomas P. Griesa,1,3,0,1,0,24,,5,2015
37,10,1,1,2,Thomas P. Griesa,3,3,0,1,54,0,,11,2015
48,10,3,1,1,Thomas P. Griesa,1,3,1,1,60,0,,3,2015
43,10,1,1,11,Thomas P. Griesa,3,3,0,1,30,0,,6,2015
35,10,1,1,12,Thomas P. Griesa,3,2,0,1,37,0,,1,2015
55,10,3,1,0,Thomas P. Griesa,6,2,0,1,30,0,,10,2015
50,10,3,1,0,Thomas P. Griesa,3,2,0,1,37,0,,8,2015
32,10,2,0,0,Thomas P. Griesa,6,6,0,1,0,24,,10,2014
51,10,1,0,0,Thomas P. Griesa,6,1,0,1,30,0,,6,2015
24,10,1,1,1,Thomas P. Griesa,3,2,0,1,27,0,,8,2016
44,10,3,0,0,Thomas P. Griesa,1,1,0,1,60,0,11/1/2002,11,2002
58,10,2,1,0,Thomas P. Griesa,3,3,0,1,19,0,,1,2004
49,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,60,10/30/2001,10,2001
30,10,4,0,0,Thomas P. Griesa,6,6,0,1,0,24,4/3/2002,4,2002
40,10,1,1,0,Thomas P. Griesa,5,1,0,1,0,24,3/22/2002,3,2002
39,10,1,0,0,Thomas P. Griesa,5,3,0,1,0,24,3/1/2002,3,2002
55,10,1,1,0,Thomas P. Griesa,6,1,0,1,0,60,10/17/2002,10,2002
44,10,1,1,0,Thomas P. Griesa,3,1,0,1,0,36,,11,2005
37,10,1,0,0,Thomas P. Griesa,6,1,0,1,0,36,,11,2005
59,10,1,0,0,Thomas P. Griesa,6,1,0,1,60,0,7/9/2002,7,2002
45,10,3,1,2,Thomas P. Griesa,1,3,0,1,97,0,5/21/2002,5,2002
41,10,2,1,4,Thomas P. Griesa,6,1,0,1,30,0,5/30/2002,5,2002
32,10,1,0,0,Thomas P. Griesa,5,2,0,1,0,36,11/30/2001,11,2001
40,10,4,0,0,Thomas P. Griesa,6,3,0,1,192,0,12/19/2002,12,2002
49,10,3,1,21,Thomas P. Griesa,3,3,0,1,51,0,11/7/2001,11,2001
47,10,5,0,0,Thomas P. Griesa,3,3,0,1,168,0,,4,2008
32,10,3,1,2,Thomas P. Griesa,1,1,0,1,30,0,8/12/2003,8,2003
41,10,1,0,0,Thomas P. Griesa,3,3,0,1,0,24,3/11/2003,3,2003
48,10,1,0,0,Valerie E. Caproni,6,1,0,1,0,0,,9,2014
70,10,1,0,0,Valerie E. Caproni,6,1,0,1,48,0,,7,2013
43,10,1,1,0,Valerie E. Caproni,6,1,0,1,60,0,,10,2014
64,10,1,0,0,Valerie E. Caproni,5,1,0,1,6,0,,7,2015
61,10,1,1,0,Valerie E. Caproni,3,1,0,1,36,0,,11,2014
42,10,1,1,1,Valerie E. Caproni,1,1,0,1,300,0,,5,2017
26,10,1,0,0,Valerie E. Caproni,3,2,0,1,0,24,,3,2015
24,10,1,1,3,Valerie E. Caproni,3,2,0,1,14,0,,9,2015
53,10,1,1,1,Valerie E. Caproni,5,1,0,1,37,0,,4,2015
47,10,1,1,0,Valerie E. Caproni,5,3,0,1,0,60,,6,2015
23,10,1,0,0,Valerie E. Caproni,5,3,0,1,0,60,,5,2015
28,10,1,1,0,Valerie E. Caproni,3,3,1,1,0,60,,5,2015
37,10,1,1,9,Valerie E. Caproni,5,2,0,1,36,0,,11,2014
42,10,1,0,0,Valerie E. Caproni,5,1,0,1,12,0,,4,2015
29,10,1,1,2,Valerie E. Caproni,5,3,0,1,0,0,,8,2016
44,10,2,0,0,Valerie E. Caproni,5,6,0,1,24,0,,7,2015
25,10,1,1,1,Valerie E. Caproni,1,2,0,1,48,0,,3,2018
30,10,3,1,0,Valerie E. Caproni,1,3,0,1,156,0,,4,2016
52,10,1,1,3,Valerie E. Caproni,1,1,0,1,42,0,,4,2016
26,10,1,1,1,Valerie E. Caproni,3,3,0,1,42,0,,12,2015
44,10,1,1,13,Valerie E. Caproni,3,2,0,1,20,0,,2,2016
36,10,1,1,7,Valerie E. Caproni,1,2,0,1,28,0,,8,2017
33,10,1,1,9,Valerie E. Caproni,1,3,0,1,57,0,,1,2016
55,10,1,0,0,Valerie E. Caproni,3,2,0,1,120,0,,6,2017
21,10,1,0,0,Valerie E. Caproni,5,3,0,1,24,0,,6,2016
30,10,1,1,7,Valerie E. Caproni,1,3,0,1,84,0,,7,2017
25,10,1,1,0,Valerie E. Caproni,3,2,0,1,72,0,,2,2017
35,10,1,1,6,Valerie E. Caproni,3,3,0,1,132,0,,4,2017
30,10,1,0,0,Valerie E. Caproni,1,3,0,1,156,0,,2,2017
40,10,1,1,1,Valerie E. Caproni,3,3,0,1,36,0,,8,2016
50,10,2,0,0,Valerie E. Caproni,6,3,0,1,0,36,,8,2016
46,10,1,1,3,Valerie E. Caproni,5,3,0,1,0,36,,5,2016
63,10,1,0,0,Valerie E. Caproni,5,2,1,1,30,0,,9,2017
51,10,1,1,8,Valerie E. Caproni,1,3,0,1,90,0,,2,2017
51,10,3,0,0,Valerie E. Caproni,1,2,0,1,24,0,,4,2017
